paper_url,paper_name,paper_year,Abstract,Keywords,PMID,Affiliations
https://www.ncbi.nlm.nih.gov/pubmed/41109911,Genome-wide screening of pharmacogenomic biomarkers in jordanian patients with genetic disorders.,2025,"Pharmacogenomics (PGx) testing aims to identify the most appropriate drug and dose for individual patients based on their genetic profiles. In Jordan, patients with genetic disorders often use multiple medications, some of which have clinical guidelines recommending PGx testing. This study aimed to screen the frequency of clinically relevant PGx biomarkers among a sample of Jordanian patients with genetic disorders. A total of 76 patients (average age 13 ± 14 years; 71% under 13 years old) attending INNOVIA Biobank in Amman between January 2023 and January 2024 participated. Buccal swabs were collected, and DNA was extracted for whole-genome sequencing using Illumina technology. Variant calling and annotation were performed using DRAGEN, Geneyx, and ANNOVAR tools. A PGx panel based on PharmCAT v2.8.3 and Clinical Pharmacogenetics Implementation Consortium v1.30.0, covering 20 pharmacogenes, was applied. In Phase I enzymes, CYP2D6*10 (13.2%) and CYP2C19*1/*17 (18.4%) were most common, while CYP2C9 and CYP3A4 variants were less frequent. In Phase II enzymes, UGT1A180 + 2B appeared in 7.9% and multiple DPYD variants found in heterozygous forms 925%). Among toxicity-related markers, G6PD and HLA-B*57:01 were detected in 3.9 and 2.6%, respectively. Transporter gene variants in SLCO1B1 (15%) and ABCB1 (21.1%) were relatively frequent. For pharmacodynamic genes, VKORC1 -1639G > A (52.6%) and CYP4F2 V433M (40.8%) were most prevalent. Accordingly, over half of the patients had genetic variants affecting warfarin response, with additional impacts seen on antidepressants (45%), clopidogrel (35%), and anticancers (30%). Conclusions, this study demonstrates the presence of key PGx biomarkers among Jordanian patients with genetic diseases and supports the integration of PGx testing to optimize the use of drugs like antidepressants, clopidogrel, and warfarin.","Humans, Jordan, Male, Female, Adolescent, Pharmacogenomic Testing, Genetic Diseases, Inborn, Child, Pharmacogenetics, Young Adult, Whole Genome Sequencing, Biomarkers, Genome-Wide Association Study, Adult",41109911,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109899,Pediatric fever of unknown origin: Diagnostic spectrum revealed by a multidisciplinary retrospective study.,2025,"Determining the etiology of fever of unknown origin (FUO) often challenges pediatricians. This study aims to evaluate the clinical and laboratory findings, treatments, and etiologies of children diagnosed with FUO, in order to identify early diagnostic approaches for the underlying cause. A retrospective review was conducted on patients aged 0-18 years who were investigated for FUO between April 2021 and April 2024. A total of 90 patients were included. The median age was 53.5 months (2-213), 52.2% were female, 85.6% had no comorbidities, and 96.7% were fully vaccinated. The median total duration of fever was 11 days (8-72). The most common etiologies were infectious (46.7%) and rheumatological diseases (28.9%), and 20% had no identifiable etiology. When comparing patients with fever durations of 8-14 days to those lasting more than 14 days, the latter group had significantly higher leucocytes (10.5 vs 14.6 × 10<sup>3</sup>/µL, p = 0.032). Comparing infectious and inflammatory /autoimmune etiologies, the latter group had significantly higher median C-reactive protein (CRP), erythrocyte sedimentation rate, fibrinogen, ferritin, and interleukin-6 (IL-6) levels, as well as significantly lower median albumin levels (40.5 vs 117 mg/L, p = 0.003; 45 vs 60 mm/h, p = 0.012; 456 vs 540 mg/dL, p = 0.004;145 vs 510 µg/L, p = 0.002; 28 vs 108 pg/ml, p < 0.001; 41 vs 39 g/L, p = 0.014, respectively). In ROC analysis, the area under the curve for IL-6 in rheumatological etiologies was 0.843 (95% CI: 0.748-0.937; p < 0.001). Using an IL-6 cutoff value of 37 pg/ml yielded a sensitivity of 91.3%, a specificity of 65.9% and a negative predictive value of 93.1%. Complications were observed in 5.6% of patients; two patients died, while the others were discharged. Our study shows that infections are the most common cause of FUO. The notably higher levels of neutrophils, ferritin, and IL-6 in rheumatological diseases suggest their potential utility in early differential diagnosis. • Fever of unknown origin is a clinical and diagnostic dilemma for pediatricians. • The higher leucocytes in prolonged fever and the notably higher levels of leucocytes, neutrophils, platelets, CRP, ESR, fibrinogen, ferritin, and IL-6 in rheumatological diseases suggest their potential utility in early differential diagnosis.","Humans, Fever of Unknown Origin, Retrospective Studies, Female, Child, Child, Preschool, Male, Infant, Adolescent, Infant, Newborn, Blood Sedimentation, C-Reactive Protein",41109899,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109894,Empagliflozin slows down natural kidney senescence via Six1/Wnt4/NF-κB pathway.,2025,"Age-related renal impairment often occurs insidiously and has become an important cause of chronic renal failure, especially when individuals with other chronic diseases. However, there is lack of effective treatments. Research on diabetic patients has revealed that empagliflozin (EMPA), one of sodium-glucose cotransporter 2 (SGLT-2) inhibitors, exhibits a distinct protective effect on aging kidneys. EMPA has been shown to improve renal fibrosis and ameliorate inflammatory cytokines, including IL-1 and IL-8, which are closely associated with the aging process in db/db mouse models. As a result, we assessed markers indicative of kidney senescence P16 and senescence-associated β-galactosidase (SA-β-gal) in the renal tissue of male C57 mice undergoing natural aging, following treatment with EMPA. Our findings showed that in Old-EMPA group, the expression of P16 and SA-β-gal were downregulated compared to Old-vehicle group, while these markers were expressed lower in Young group. RNA sequencing analysis indicated that our findings correlated with increased expressions of Six1 and Wnt4 in the kidney. Protein-protein interaction (PPI) analysis confirmed an interaction between Six1 and Wnt4. After treatment with EMPA, the expression of Six1 and Wnt4 was observed to increase in both aging Primary renal tubular epithelial cells (PRTECs) and HK-2 cells, whereas the expression of NF-κB and its downstream effectors IL-1β and TNF-α decreased, leading to an improvement in aging-related changes.","Animals, Glucosides, Male, Mice, Benzhydryl Compounds, Kidney, NF-kappa B, Mice, Inbred C57BL, Sodium-Glucose Transporter 2 Inhibitors, Cellular Senescence, Aging, Signal Transduction",41109894,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109891,Unilateral vocal fold paralysis as an independent risk factor for depression: a cross-sectional study using BDI and VHI-10.,2025,"This cross-sectional study investigated psychological profiles and voice characteristics in patients with unilateral vocal fold paralysis (UVFP) and other benign vocal fold disorders. Patients diagnosed between January 2017 and December 2020 completed the Beck Depression Inventory (BDI), Beck Anxiety Inventory (BAI), and voice assessments, including the Voice Handicap Index-10 (VHI-10). We compared BDI and BAI scores between groups, explored correlations between BDI and voice parameters, and used logistic regression to identify predictors of moderate-to-severe depression (BDI ≥ 20), adjusting for age, sex, and disease duration. UVFP patients had significantly higher BDI scores compared to those with other vocal disorders (p < 0.05). In the UVFP group, BDI scores were positively correlated with VHI-10 and selected voice measures. Moderate-to-severe depression was more prevalent among UVFP patients (27% vs. 23.4%), with marginal significance (p = 0.059). Logistic regression identified UVFP as an independent predictor of moderate-to-severe depression (OR = 3.47; 95% CI: 1.14-10.60; p = 0.029), independent of age, sex, and disease duration. UVFP is associated with greater psychological burden and independently predicts moderate-to-severe depression. These findings underscore the need for early psychological screening and comprehensive care in UVFP patients.",,41109891,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109890,Efficacy of incus reposition ossiculoplasty in middle ear cholesteatoma surgery.,2025,"Type III-r ossiculoplasty (or incus reposition) is commonly used for transmastoid decompression of the facial nerve. Although this technique should also be applicable to cholesteatoma surgery with an intact ossicular chain, it has rarely been reported. The purpose of this study was to compare the postoperative outcomes of type III-r with other ossiculoplasty techniques in middle ear cholesteatoma surgery and to evaluate the efficacy of type III-r. A retrospective chart review was performed on 227 ears (227 patients) with middle ear cholesteatoma that underwent initial surgery during the period between April 2013 and August 2023, with special reference to the 65 ears (65 patients: 41 males, 24 females, mean age 42.2 years) in which the ossicular chain was found to be continuous during surgery. Preoperative and postoperative air conduction threshold (AC) and air-bone gap (ABG) were compared between the ossiculoplasty types. Postopereative recurrence rate of cholesteatoma were compared between the ossiculoplasty types, as well. The types of ossiculoplasty performed included type III-r (8 ears), type I (36 ears), type III-i (6 ears), and type III-c (15 ears). The percentage of patients with successful hearing results (ABG < 20 dB) was 100% for type III-r and type I, 100% for type III-i, and 85% for type III-c. Type III-r showed significant improvement in AC and ABG. During the follow-up period, there were no cholesteatoma recurrences in the type III-r, but 2 case recurrences (one residual and one reformation) after type I. In surgery for middle ear cholesteatoma with intact ossicular chain, the type III-r ossiculoplasty showed comparable hearing result with the type I. Therefore, it may be legitimate not to exclude the possibility of adopting type III-r in surgery for cholesteatoma. However, this study is preliminary and further study is necessary to reassure the lower residual recurrence of cholesteatoma after type III-r than type I.",,41109890,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109885,Toward developing more effective screening questionnaires for obstructive sleep apnoea: a conceptual model and testing.,2025,"'Paper-and-pencil' questionnaires are essential tools for the preliminary screening of obstructive sleep apnoea (OSA), a condition that is rapidly becoming more common yet often remains underdiagnosed. The most commonly used simple tests were developed several decades ago and require updating. This research aims to gain a better understanding of the various factors that contribute to the development of OSA. A total of 911 patients participated in the study and completed a self-designed questionnaire that assessed their perceptions of the intensity of various risk factors for OSA, associated comorbid conditions, sleep quality, and lifestyle-related characteristics. Following this, polysomnography was conducted to objectively evaluate the severity of OSA. The relationships among predisposing and contributing factors, as well as the perceived symptoms of OSA, were analysed using partial least squares regression. Our findings emphasise the crucial roles of sex, body mass index, age, and the presence of gastroesophageal reflux disease in the development of OSA. Therefore, questions about these factors should be included in a future, updated questionnaire. The relationships between sleep quality, quality of life, and OSA is highly complex; both their values and the directions of their regression parameters vary significantly between OSA patients and those without OSA. It is possible to distinguish OSA patients with 91.87% accuracy, achieving high sensitivity (78.2%) and specificity (96.5%), based on the structure of path and regression coefficients. Our findings indicate opportunities for developing more effective and targeted questionnaires that remain relatively simple without being overly simplified. We discovered that a two-step question format could yield the most beneficial outcomes.",,41109885,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109879,"Robotic Left Hepatectomy with Hilar Dissection and Portal Lymphadenectomy Following Preoperative Gemcitabine, Cisplatin, and Pembrolizumab for Intrahepatic Cholangiocarcinoma.",2025,"The historic management of resectable intrahepatic cholangiocarcinoma (ICC) included open resection and portal lymphadenectomy.<sup>1</sup> In the modern era of effective perioperative systemic and immunotherapies, more locally advanced tumors are being converted to resectable disease.<sup>2</sup> As the surgical limits of safe oncologic resection continue to expand at experienced centers, minimally invasive approaches have also gained traction given the superior intraoperative optics, improved dexterity, and expedited recovery of patients.<sup>3</sup> As such, we report a successful robotic resection of a locally advanced left-sided ICC pre-treated with induction chemoimmunotherapy. A 40-year-old male patient was found to have a left-sided liver mass during workup for right-sided abdominal pain. Dedicated triphasic computed tomography (CT) revealed a 10 cm mass with two possible ipsilobar daughter satellite lesions as well as tumor thrombus emanating from the left portal vein and bulky periportal lymphadenopathy. Biopsy confirmed ICC without targetable mutations. CA19-9 was elevated at 400 U/mL. After multidisciplinary tumor board review of this patient's locally advanced case, induction therapy with gemcitabine, cisplatin, and pembrolizumab was initiated. After five treatment cycles (roughly 4 months), the patient underwent restaging imaging, which demonstrated a robust radiographic response, including withdrawal of the tumor thrombus deeper into the left portal system as well as reduction in CA19-9 levels. Given the patient's young age, good performance status, and impressive treatment response, we reviewed the risks and benefits of proceeding with robotic left hepatectomy and portal lymphadenectomy. Note that several contingencies were discussed preoperatively, including open conversion and a more extensive resection should the tumor be understaged or progressed off therapy. To ensure sufficient liver remnant, we routinely spare the caudate in left hepatectomies for ICC unless there is compelling evidence of preoperative radiographic involvement. Finally, we planned to address the receding tumor thrombus with intraoperative ultrasound and using intraoperative frozen section. Should this return positive, we discussed with the patient a venous resection and reconstruction to achieve a negative margin. Operative time was 4 h with an estimated blood loss of 150 cc. Cumulative Pringle time was 30 min. The patient had an uneventful postoperative recovery and was discharged home on postoperative day 3. Final pathology revealed a single 5.7 cm ICC with complete pathologic response and negative margins. Notably, 4 of 11 lymph nodes were involved with tumor for a final TNM staging of T1bN1. After multidisciplinary re-review of this patient's pathology, the patient resumed their preoperative systemic regimen. At most recent 4-month follow-up, there is no evidence of radiographic or biochemical recurrence, and systemic therapy continues to be well tolerated. On the basis of tumor board recommendations, systemic therapy is planned for a total of 6 months in addition to one full year of immunotherapy. With a combination of preoperative chemoimmunotherapy and robotic left hepatectomy, we describe a successful oncologic outcome for a patient with locally advanced ICC.",,41109879,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109872,Neurological Development in Very Low Birth Weight Infants with Congenital Heart Disease at 3 Years of Age: A Japanese Multicenter Study.,2025,"Neurodevelopmental impairment is an increasing concern in very low birth weight (VLBW) infants with congenital heart disease (CHD). However, their prevalence and associated risk factors remain poorly defined. We aimed to investigate the neurodevelopmental outcomes and identify risk factors for impairment in this vulnerable population. This multicenter cohort study included VLBW infants born between 2006 and 2014 without genetic or known anomalies. Neurodevelopment was assessed at three years of age using the Kyoto Scale of Psychological Developmental (KSPD). Poor neurodevelopment was defined as a total developmental quotient (DQ) < 70, a diagnosis of cerebral palsy, or clinical judgment in cases where the KSPD was not administered. Among 52 infants with CHD and 189 without, poor neurodevelopment outcomes were significantly more frequent in the CHD group (36.5% vs.16.4%, p = 0.003), particularly in those with serious CHD (54.9%). Multivariate logistic regression identified serious CHD and prolonged hospitalization (> 13 weeks) as independent risk factors. These findings highlight the need for early identification and multidisciplinary follow-up in this high-risk populations.",,41109872,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109867,Computed tomography pulmonary angiography in around-the-clock clinical care with individualised scan protocols: a 5-year observational study on incidence and causes of repeat scanning.,2025,"Elevated repeat-scanning rates are reported for CT pulmonary angiography (CTPA). Individualised protocols optimise contrast- and radiation-doses, but whether this affects repeat scanning is unknown. The current study evaluates repeat-CTPA in a 24/7, state-of-the-art clinical-care setting. This is a retrospective observational single-centre study of consecutive CTPA acquired over a 5-year period during standard clinical care. The primary outcome is the repeat-scan rate. Repeat- and single-scan groups were compared for initial-scan characteristics (patient-related, CT-scanner, contrast-administration, kV-settings, regular hours/shifts, radiation-dose), and cumulative contrast- and radiation-doses. An expert radiologist panel retrospectively evaluated probable reasons for repeat scanning through visual, subjective assessment of initial-scan images. CTPA repeat rate was 3.1% (139/4467). Repeat- and single-scan groups significantly differed: age (55 ± 18 vs. 63 ± 17 years; p < 0.001), Body Mass Index (27 kg/m<sup>2</sup> (IQR 7) vs. 25 kg/m<sup>2</sup> (IQR 6); p = 0.022), radiation-dose (141 mGy∙cm (IQR 73) vs. 121 mGy∙cm (IQR 70); p < 0.001). Cumulative contrast- and radiation-doses were: 96 mL (IQR 31) vs. 48 mL (IQR 22) (p < 0.001); 0.36 gI/kg (IQR 0.11) vs. 0.18 gI/kg (IQR 0.51) (p < 0.001); 272 mGy∙cm (IQR 69) vs. 121 mGy∙cm (IQR 70) (p < 0.001). Retrospective expert-consensus reasons for repeat scanning were: 31/133 patient-related; 28/133 multifactorial; 12/133 contrast/scan-protocol; 4/133 operator-error; 2/133 unidentified. 56/133 (42%) initial scans were retrospectively deemed diagnostic-quality, and these significantly differed from other repeat-categories in patient characteristics age (51 ± 15 vs. 57 ± 19 years; p = 0.045) and sex (64.3% vs. 50.6% female; p = 0.045), and in contrast volume (48 mL (IQR 17) vs. 46 mL (IQR 24); p = 0.031). Individualised scan protocols yielded diagnostic images around the clock, with repeat scanning well within ranges published in the literature. Retrospective expert evaluation suggests repeat rates as low as 1.2% may be possible. Repeat- and single-scan groups significantly differed in patient characteristics, and repeat-scanning reasons were mostly patient-related. These results suggest further tailoring protocols to (younger, female) patients might be beneficial in helping to further reduce CTPA-repeats. Question CT pulmonary angiography (CTPA) is subject to relatively high repeat-scanning rates, but it is not known how state-of-the-art CTPA and individualised protocols perform in clinical practice today. Findings During 5 years of clinical practice the repeat rate was 3%; retrospective expert image-evaluation suggests a repeat rate as low as 1.2% may be possible. Clinical relevance Repeat- and single-scan groups significantly differed in patient characteristics, and reasons for repeat scanning were mostly patient-related. Further tailoring protocols to (younger, female) patients may be the best focus to help reduce CTPA-repeats, improve safety, and reduce logistic burden.",,41109867,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109863,Performance of a cuffless photoplethysmography-based device for continuous monitoring of blood pressure after cardiac surgery: a preliminary validation study.,2025,"Accurate and convenient monitoring of blood pressure (BP) is challenging and relies on cuff-based devices or in the postoperative/intensive care settings, on invasive measurements. The aim of this study was to prospectively evaluate the accuracy of BP measurements obtained from a novel, commercially available cuffless, non-invasive photoplethysmography (PPG)-based chest patch monitor in patients after cardiac surgery. This single center prospective preliminary validation study enrolled adults who underwent cardiac surgery. Data generated by the PPG-based device was compared to those of a standard invasive arterial pressure (IAP). Bland-Altman plots and Pearson's correlations were used to assess the accuracy of the PPG-based device. Stability and BP changes were not formally evaluated. Ninety-six patients consented for the study. Mean age was 63.2 ± 12.2 years (range 24-84), and 32 (33%) were women. Average monitoring was 25.6 ± 17.2 h. In total, we evaluated 78,659 readings for systolic BP (SBP), 78,818 for diastolic BP (DBP), and 92,544 for heart rate (HR). The correlation coefficients were r = 0.959, 0.973, 0.966, and 0.962 for SBP, DBP, mean arterial pressure (MAP), and (HR), respectively. The bias ± SD was 0.1 ± 4.8 mmHg for SBP; 0.4 ± 2.1 mmHg for DBP; 0.26 ± 2.6 mmHg for MAP, and 0.15 ± 3.6 beats per minutes for HR. 95% of SBP, and 99.9% of DBP measurements were within 10 mmHg of the reference measurement. In conclusion, the tested cuffless device offers acceptable accuracy and is a promising novel noninvasive tool for continuous BP monitoring. Further studies are needed to validate these findings according to the most updated validation protocols for pulseless devices.ClinicalTrials.gov ID NCT04071015. Demonstrating (A) patient's flow chart; (B) Photoplethysmography sensor principals of action; (C) Study design, parallel measurement of IAP and cuffless device for patients in ICCU; and (D) the main results of the study.Blood pressure (BP), Systolic blood pressure (SBP), Diastolic blood pressure (DBP), Mean arterial pressure (MAP), and Heart rate (HR).",,41109863,[]
https://www.ncbi.nlm.nih.gov/pubmed/41109851,Evaluation of anemia at diagnosis and during follow-up in childhood inflammatory bowel diseases.,2025,"The aim of this study is to evaluate anemia in children with inflammatory bowel diseases (IBD), both at the time of diagnosis and over a 1-year follow-up period. A total of 160 children with IBD were included in this retrospective study. Demographic, clinical characteristics, laboratory parameters, and treatment modalities were evaluated. Etiologies of anemia were determined. The mean age of the patients was 154.9 ± 39.6 months and M/F:1.1. Then, 61.9% of the patients at diagnosis and 25.9% at follow-up had anemia. The most common cause of anemia was iron defiency anemia (IDA) at diagnosis and follow-up (58.7% vs. 25.9%). Further, 80.6% of the patients had iron deficiency which decreased to 71.6% at follow-up. Anemia of chronic disease was determined in 54.4% of the patients at diagnosis, and in 12.9% at follow-up. Vitamin B12 deficiency was observed in 21.3% of the patients and vitamin B12 anemia in 11.9% of those patients at diagnosis, but these rates decreased to 9.5% and 1.7%, respectively during follow-up. Folic acid deficiency was 13.8% and folic acid anemia was 8.8% at diagnosis, but these rates decreased to 4.3% and 1.7%, respectively during follow-up. Anemia was more common in patients with moderate and severe disease than those with mild disease.  Anemia is highly prevalent in pediatric IBD, particularly at diagnosis, and may persist despite treatment in a considerable number of patients. Regular screening and etiology-specific management are essential for optimizing growth and long-term outcomes. Prospective multicenter studies are needed to establish standardized anemia monitoring and treatment protocols in pediatric IBD. • Anemia is one of the most common extraintestinal manifestations in inflammatory bowel disease (IBD). • The most common type of anemia in patients with IBD are iron deficiency anemia and anemia of chronic disease. • This is one of the few pediatric IBD studies to longitudinally evaluate anemia subtypes (iron deficiency, anemia of chronic disease, vitamin B12, and folate) at both diagnosis and 1-year follow-up. • We show that more than half of patients had mixed anemia etiologies at diagnosis, highlighting the multifactorial pathophysiology of anemia in IBD. One-third of children remained anemic after 1 year, despite treatment, underscoring the need for standardized monitoring and tailored interventions in pediatric IBD care.","Humans, Male, Female, Retrospective Studies, Child, Follow-Up Studies, Inflammatory Bowel Diseases, Anemia, Child, Preschool, Adolescent, Anemia, Iron-Deficiency, Folic Acid Deficiency, Vitamin B 12 Deficiency",41109851,[]
